temperature,wind_speed,pressure,humidity,Soil_Name,N,P,K,Crop
20.98583233,2.051126991,1015.400246,21.49577449,chalky,56.07,0,0,Wheat
20.71998168,2.073246372,1015.226184,21.43797773,silty,9,9,0,Groundnut
20.49675509,2.087750808,1013.55579,20.81365271,sandy,0,0,0,Rice
21.59095265,1.991194722,1013.513173,21.54491352,loamy,38.25,38.25,38.25,Banana
20.96419412,2.082149018,1013.610736,20.37941623,chalky,0,23.184,0,Mango
20.26797268,2.104522879,1015.353159,20.22263544,clay,5.64,14.664,14.664,Onion
22.0309291,1.971710824,1015.623488,20.67358386,clay,41.7,111.2,55.6,Sugarcane
20.56026102,2.042657383,1013.809527,21.87318023,sandy,7.476,7.476,0,Tomato
21.5097106,1.985084813,1015.345757,20.971263,clay,2.1,5.25,2.1,Arhar/Tur
21.83005993,2.049998302,1014.478112,21.19469317,sandy,0,0,0,Groundnut
20.99094277,2.006609629,1015.329797,21.38276368,peaty,3.392,4.24,0,Maize
20.13026479,2.09500613,1015.219919,20.38630926,silt,2.8,0,0,Moong(Green Gram)
21.24530186,2.100481899,1015.316519,21.64936811,sandy,2.898,2.898,0,Rice
21.57000342,1.998733524,1013.788378,20.65820128,clay,0,0,0,Sesamum
21.56203567,1.982864193,1013.302307,21.42796729,peaty,901.37,0,0,Urad
20.30325581,1.996196523,1013.688475,21.65074911,loamy,7.704,19.688,0,Gram
20.2760792,2.017521174,1014.62245,20.85938613,sandy,50.568,0,0,Jowar
21.79324089,1.979718035,1015.16286,21.05195466,silty,8.22,8.22,0,Linseed
21.46709779,2.09734961,1015.670047,20.45686932,peaty,0.465,0.465,0.465,Other  Rabi pulses
21.91965692,2.009821425,1014.394719,21.26542878,silty,38.25,38.25,38.25,Rapeseed &Mustard
20.73738843,1.984172888,1014.780855,21.86164464,silt,0,26.832,0,Sesamum
20.60607185,2.103487183,1013.08554,20.63595339,silt,10.24,26.624,26.624,Soyabean
21.33271393,2.08256669,1015.382826,20.19923713,chalky,41.496,110.656,55.328,Wheat
21.04347565,2.105764223,1013.507402,20.07501049,silt,7.84,7.84,0,Groundnut
21.87950252,2.095464865,1015.236455,21.04621096,loamy,7.504,18.76,7.504,Rice
21.01447365,2.094067709,1015.48905,21.32425583,silt,0,0,0,Sugarcane
21.41524052,1.974915695,1014.97196,21.73934795,clay,2.896,3.62,0,Arhar/Tur
21.50394346,2.023712957,1014.749891,21.26378485,silty,3.15,0,0,Castor seed
21.04686863,2.055923354,1015.767792,20.18261342,peaty,3.45,3.45,0,Moong(Green Gram)
21.61943854,2.090682294,1013.529431,20.53940019,silt,0,0,0,Rice
21.74884728,2.031891444,1015.320155,21.27530261,clay,902.566,0,0,Sesamum
20.99494865,2.090782528,1014.132876,21.37816512,clay,6.516,16.652,0,Soyabean
21.6066511,2.022449283,1015.06377,21.58695807,silt,59.22,0,0,Sugarcane
20.660445,2.067080112,1014.542574,20.04797699,sandy,7.68,7.68,0,Urad
20.3034703,2.040131331,1014.269222,20.14956698,sandy,3.255,3.255,3.255,Gram
20.31312822,2.08394005,1013.491273,21.47746356,peaty,38.25,38.25,38.25,Linseed
21.50292768,1.975805305,1014.711642,21.99609562,chalky,0,28.048,0,Rapeseed &Mustard
20.51701179,2.062461415,1015.933642,22.02630561,clay,10.5,27.3,27.3,Wheat
21.55405033,2.089082754,1015.054439,21.48318673,chalky,39.72,105.92,52.96,Groundnut
22.03190244,2.052532892,1013.695563,20.78647977,silty,8.008,8.008,0,Rice
21.34682894,2.061842293,1015.843401,20.73696177,silty,5.824,14.56,5.824,Arhar/Tur
20.10737448,2.09078332,1014.496178,20.03455128,clay,0,0,0,Groundnut
21.45303943,2.071261187,1014.133306,21.37442299,silty,3.008,3.76,0,Maize
20.75680257,2.022605814,1013.529635,20.51848213,peaty,2.775,0,0,Moong(Green Gram)
21.43922239,1.986740278,1013.493948,21.23675121,loamy,2.921,2.921,0,Rice
20.65791875,2.108084079,1013.637645,21.90731844,chalky,0,0,0,Sesamum
20.18923396,2.000806738,1014.342468,20.69792754,sandy,928.372,0,0,Soyabean
21.67108538,2.084317612,1014.483914,21.98619161,silty,6.93,17.71,0,Urad
22.00411642,2.093288234,1014.580105,21.58035039,silt,52.08,0,0,Gram
21.50355809,1.99393888,1015.575793,20.73227137,chalky,8.6,8.6,0,Jowar
21.64269825,2.080703383,1013.097915,21.05058293,peaty,2.16,2.16,2.16,Linseed
21.49209666,2.015454968,1013.844342,22.06933443,silty,38.25,38.25,38.25,Rapeseed &Mustard
21.36928194,1.986109868,1014.835355,20.65043733,silty,0,20.08,0,Sesamum
20.04536916,1.989629456,1014.324121,21.72285496,silty,3.13,8.138,8.138,Wheat
21.4851406,2.060068815,1015.973265,21.57759693,clay,38.688,103.168,51.584,Groundnut
20.24569827,2.087496591,1015.835222,21.43498528,loamy,7.588,7.588,0,Rice
21.4984326,2.031993003,1015.063983,21.50135184,silt,1.596,3.99,1.596,Sunflower
20.5722102,2.031637956,1014.913064,21.65275901,clay,0,0,0,Arhar/Tur
20.59008822,2.077046159,1014.037938,21.57158457,clay,2.8,3.5,0,Maize
20.65606375,2.032504598,1014.282862,20.18217639,sandy,2.525,0,0,Moong(Green Gram)
20.85436925,2.018294028,1015.549137,20.58307917,silt,3.91,3.91,0,Rice
21.30381155,2.096471096,1015.795414,20.84643292,loamy,0,0,0,Sesamum
20.50779822,2.087353016,1013.933066,21.73511808,loamy,920.828,0,0,Soyabean
20.77948911,2.001274713,1015.703826,21.90933945,loamy,7.992,20.424,0,Urad
20.7154255,2.003969887,1013.200166,20.25935445,loamy,40.908,0,0,Gram
20.94443932,2.012868574,1014.60635,21.64244925,silty,7.66,7.66,0,Linseed
21.71733576,2.063789117,1013.552709,20.06086451,silt,0.975,0.975,0.975,Rapeseed &Mustard
20.27260248,2.090811624,1014.996252,21.33891762,peaty,38.25,38.25,38.25,Sesamum
20.46346918,2.101494747,1015.938077,20.97030626,sandy,0,15.712,0,Groundnut
21.81718424,2.09244061,1015.229629,21.31622265,silty,3.61,9.386,9.386,Sunflower
20.78068518,2.044713731,1013.265391,20.23859796,peaty,37.704,100.544,50.272,Sugarcane
21.50196851,2.064121647,1014.827427,20.65078374,silty,4.62,4.62,0,Arhar/Tur
21.01013146,1.997220324,1015.89206,21.71162034,silt,2.422,6.055,2.422,Moong(Green Gram)
20.29302843,1.98220758,1015.804071,20.34741075,chalky,0,0,0,Rice
21.62573638,1.979412893,1014.140677,22.0264989,peaty,2.288,2.86,0,Sesamum
20.3285993,2.069427223,1015.847755,20.39183456,peaty,2.1,0,0,Soyabean
21.00435236,2.005371492,1014.903287,20.174143,silt,1.771,1.771,0,Sugarcane
22.02963727,2.001810224,1014.24275,21.79494881,silty,0,0,0,Urad
21.73126047,2.090414837,1015.683077,20.05847019,sandy,890.974,0,0,Gram
20.49257703,1.977375954,1015.607686,21.03453967,clay,6.858,17.526,0,Linseed
21.11577441,2.095843342,1014.31986,20.70437102,silt,27.195,0,0,Rapeseed &Mustard
20.42376299,1.979052404,1014.967502,22.03780056,peaty,7.46,7.46,0,Wheat
20.82032768,2.08848905,1014.153239,20.59115427,loamy,0.045,0.045,0.045,Sugarcane
20.4785068,2.060618725,1014.222798,21.59704485,sandy,38.25,38.25,38.25,Arhar/Tur
21.28859368,1.981033628,1013.359871,20.80363721,silty,0,10.368,0,Moong(Green Gram)
21.12391883,2.013424132,1013.547589,20.52879265,sandy,5.3,13.78,13.78,Rice
21.3442537,2.091495438,1014.925556,20.30358971,sandy,36.84,98.24,49.12,Sesamum
20.28167209,2.065453061,1013.351841,21.12706643,silt,3.276,3.276,0,Soyabean
20.47368744,2.054341285,1013.024427,20.73034932,peaty,1.288,3.22,1.288,Sugarcane
20.86710885,2.080172114,1014.036778,22.01351929,sandy,0,0,0,Urad
20.379427,1.983633261,1015.648747,20.51443616,loamy,0,0,0,Gram
20.67846904,2.058747631,1015.896802,21.83200714,silt,1.325,0,0,Linseed
20.81461067,2.0116297,1013.757628,21.38995975,sandy,5.98,5.98,0,Rapeseed &Mustard
21.01427681,2.07079813,1014.124702,21.66419526,loamy,0,0,0,Sesamum
21.1727616,1.987378654,1014.035178,20.70813409,clay,740.002,0,0,Wheat
20.77621947,2.103200739,1013.947436,20.71803763,clay,32.508,83.076,0,Arhar/Tur
21.62828185,2.064736631,1013.563127,20.18489896,silty,7.371,0,0,Moong(Green Gram)
20.61657614,2.075025888,1013.346711,20.47761805,clay,16.82,16.82,0,Rice
20.8115906,2.058589137,1013.678248,21.99092299,peaty,5.7,5.7,5.7,Sesamum
21.97865246,2.038260428,1013.182129,21.91028885,sandy,0,0,0,Soyabean
20.19181806,2.002031821,1014.826878,20.99079466,loamy,0,36,0,Sugarcane
21.13058171,2.079561689,1015.800779,21.85918927,clay,6.68,17.368,17.368,Urad
21.10297721,2.066781842,1014.447633,20.92933307,loamy,7.656,20.416,10.208,Gram
20.35201724,2.05828445,1013.511107,20.66501089,silt,1.148,1.148,0,Linseed
20.50905341,2.048099458,1013.546168,20.58952878,sandy,0,0,0,Rapeseed &Mustard
20.69615517,2.078327057,1014.340268,21.72626946,sandy,0,0,0,Sesamum
21.65107008,1.985017961,1015.30158,21.30851934,loamy,0.224,0.28,0,Wheat
21.25229995,2.012070856,1015.03623,20.08537578,silty,0.5,0,0,Arhar/Tur
21.14186308,2.085132496,1014.244006,21.87417364,sandy,0,0,0,Moong(Green Gram)
20.92331675,2.022526413,1015.872377,20.550694,chalky,598.552,0,0,Other Kharif pulses
20.07643532,2.083256579,1015.957285,20.62741147,peaty,7.182,18.354,0,Rice
21.46462532,2.019268453,1015.439883,21.82441268,silt,35.742,0,0,Sesamum
20.08957726,1.996971705,1014.620653,21.13949457,clay,8.74,8.74,0,Soyabean
21.28333762,2.019777347,1015.948479,20.97744646,silt,0.615,0.615,0.615,Urad
20.31919017,2.050627104,1014.628016,21.2586488,peaty,38.25,38.25,38.25,Gram
20.56141982,2.027778043,1013.049574,21.38225099,silty,0,3.104,0,Linseed
20.96046928,2.054185816,1014.703455,21.23487642,peaty,4.53,11.778,11.778,Other  Rabi pulses
21.70412641,1.995881415,1015.274494,20.55715135,silty,39.204,104.544,52.272,Rapeseed &Mustard
21.63827606,2.040948523,1015.374943,20.24535995,loamy,4.284,4.284,0,Wheat
21.75728336,1.973095963,1013.299136,21.81468679,silt,0,0,0,Groundnut
21.34237768,1.98489442,1015.460653,21.8659596,chalky,1.501,1.501,1.501,Rice
21.62068957,2.032609524,1014.896089,21.24869996,sandy,1.728,2.16,0,Sugarcane
21.0377258,2.102083591,1013.934221,20.68286721,clay,2.65,0,0,Arhar/Tur
21.81827232,2.035212329,1015.251227,21.90447191,silt,3.496,3.496,0,Moong(Green Gram)
20.22959451,1.992260509,1013.919807,20.31666343,loamy,0,0,0,Rice
20.15547374,2.02596743,1014.693813,20.2290179,clay,834.164,0,0,Sesamum
20.4001073,2.030219103,1014.858291,21.96166118,clay,4.068,10.396,0,Soyabean
20.89554101,2.101375242,1015.806075,20.26119914,loamy,49.329,0,0,Urad
21.36665147,1.985777159,1013.525662,20.49341097,sandy,6.38,6.38,0,Gram
20.42454853,1.972217391,1015.884796,21.91679356,clay,0.825,0.825,0.825,Linseed
20.16510983,1.973498785,1015.473803,21.55600004,peaty,38.25,38.25,38.25,Other  Rabi pulses
20.3917807,2.104837375,1013.759782,21.38068503,silty,0,5.184,0,Rapeseed &Mustard
21.89884627,2.033389266,1015.157878,20.53926723,loamy,2.08,5.408,5.408,Wheat
20.07306311,2.1062644,1014.82844,22.06207443,silty,22.572,60.192,30.096,Groundnut
20.63552558,1.989709162,1013.036362,20.32249932,loamy,8.876,8.876,0,Rice
20.55444488,2.055326472,1013.742654,20.07542111,silt,0,0,0,Sugarcane
21.57626971,2.074245173,1014.146944,20.50166599,clay,0,0,0,Arhar/Tur
20.09289881,2.00349274,1014.535288,20.74381541,loamy,1.6,2,0,Moong(Green Gram)
20.79866584,2.049696499,1015.617817,21.53899561,peaty,1.775,0,0,Rice
21.25365225,2.014367927,1015.533681,20.78837143,chalky,2.484,2.484,0,Sesamum
20.22288567,2.032113883,1013.6525,21.85171606,sandy,0,0,0,Soyabean
21.32563247,2.046272385,1015.895867,20.48475614,silty,843.64,0,0,Urad
20.86195322,2.091141287,1015.835972,20.7236076,loamy,6.39,16.33,0,Gram
20.46468933,1.99443744,1013.809113,20.77772941,loamy,50.673,0,0,Linseed
20.3144955,2.081030306,1014.184432,20.41944849,silty,8.54,8.54,0,Other  Rabi pulses
21.63200896,2.103917687,1015.864802,21.29332702,loamy,2.535,2.535,2.535,Wheat
21.97397097,2.004796194,1014.739801,21.35692401,chalky,38.25,38.25,38.25,Groundnut
20.67887961,2.048888876,1015.869512,20.12750886,peaty,0,25.136,0,Rice
21.00156739,2.060303726,1015.384851,20.8076597,clay,7.36,19.136,19.136,Sugarcane
20.69865873,2.048210016,1014.154154,20.88561751,loamy,16.008,42.688,21.344,Arhar/Tur
20.795404,1.995649543,1015.304537,21.53100017,silt,6.44,6.44,0,Moong(Green Gram)
21.06792916,2.069141877,1014.253589,22.00508207,silt,3.304,8.26,3.304,Rice
20.6080175,1.996918395,1013.511479,21.04075809,silty,0.152,0.152,0.152,Soyabean
22.03657079,2.065958241,1015.04298,21.91144063,loamy,4,5,0,Gram
21.72520373,2.084606051,1015.597869,21.3300277,sandy,1.5,0,0,Linseed
20.33933808,2.061752082,1013.038144,20.57675907,sandy,10.58,10.58,0,Other  Rabi pulses
22.06252184,2.02993925,1013.602335,21.7707686,clay,0,0,0,Wheat
20.07287768,2.045469205,1014.146226,20.05226327,clay,906.844,0,0,Rice
21.88940114,1.992169528,1013.837001,21.42040251,silt,6.21,15.87,0,Sugarcane
20.62268122,2.071300105,1014.370321,21.21889461,loamy,71.064,0,0,Arhar/Tur
21.14140658,1.99792381,1015.043946,20.61506163,loamy,8.46,8.46,0,Bajra
21.45171406,2.097298169,1013.787218,21.98610043,clay,1.95,1.95,1.95,Gram
21.32929588,2.071962673,1013.373686,22.00895346,sandy,38.25,38.25,38.25,Jowar
21.00861957,2.046944932,1014.368886,20.90506939,sandy,0,14.128,0,Maize
21.18915907,2.087292244,1014.568096,21.47902878,silt,10.09,26.234,26.234,Moong(Green Gram)
21.33427149,2.094396588,1014.719322,21.3400337,loamy,38.892,103.712,51.856,Pulses total
20.87226919,2.084156411,1015.933343,20.07981663,sandy,5.096,5.096,0,Rice
20.3930727,2.018622482,1015.428507,21.75377657,peaty,0,0,0,Total foodgrain
21.66498271,2.037338529,1015.157012,21.49588964,peaty,0,0,0,Urad
21.16721918,2.098687903,1013.117094,20.72880765,silty,3.84,4.8,0,Jowar
22.0411391,2.055781405,1014.911152,21.11133399,chalky,2.775,0,0,Maize
20.8000117,2.038695463,1013.735937,20.07606471,chalky,4.531,4.531,0,Wheat
20.53044509,1.975121024,1014.279255,20.75417173,chalky,0,0,0,Maize
20.63126579,2.107244651,1014.504906,21.53370375,loamy,916.136,0,0,Cotton(lint)
20.67656304,2.094155629,1013.223229,20.5147994,loamy,9.63,24.61,0,Arhar/Tur
20.80577609,2.019796991,1013.825225,21.84402562,silty,56.07,0,0,Bajra
21.99320614,2.000320244,1015.480388,22.01971305,loamy,9,9,0,Castor seed
21.56293305,2.012632345,1013.793353,20.22378909,silty,0,0,0,Cotton(lint)
21.54483599,2.099725309,1014.863641,21.65821665,sandy,38.25,38.25,38.25,Groundnut
21.76704917,1.98371234,1014.951726,20.69056759,peaty,0,23.184,0,Jowar
21.35581979,2.051752098,1013.432072,22.06526976,loamy,5.64,14.664,14.664,Maize
21.21671203,2.091587718,1013.09168,21.07186633,chalky,41.7,111.2,55.6,Moong(Green Gram)
20.88332758,2.000952049,1013.58699,20.54987859,clay,7.476,7.476,0,Niger seed
21.86272942,2.014472994,1015.927956,21.15462327,chalky,2.1,5.25,2.1,Other Cereals & Millets
21.30318737,2.022577826,1014.713837,20.92855265,peaty,0,0,0,Other Kharif pulses
20.25966091,2.015526082,1014.821585,20.15494579,silt,3.392,4.24,0,Rice
20.47454785,2.091803267,1013.21258,21.48571501,clay,2.8,0,0,Sesamum
20.55519397,1.998372394,1015.054896,21.29180364,chalky,2.898,2.898,0,Soyabean
20.15886839,1.974525512,1015.035647,21.54911437,chalky,0,0,0,Sugarcane
20.09836917,2.073911194,1013.169012,20.34528978,clay,901.37,0,0,Sunflower
21.75070169,1.989571685,1013.543172,20.48354607,silt,7.704,19.688,0,Urad
20.1968415,2.095649237,1013.824577,20.07960667,clay,50.568,0,0,Gram
21.14763053,2.069679324,1014.922988,21.06888807,chalky,8.22,8.22,0,Jowar
21.30921917,1.994953146,1014.133049,21.89345463,silt,0.465,0.465,0.465,Linseed
21.61785006,2.005430629,1015.28998,20.80844332,peaty,38.25,38.25,38.25,Maize
20.07270023,1.983759032,1013.070622,21.5621718,peaty,0,26.832,0,Other  Rabi pulses
21.78319624,2.040492128,1014.244136,20.25895399,sandy,10.24,26.624,26.624,Other Cereals & Millets
20.63759122,1.980329817,1015.619832,21.49393231,loamy,41.496,110.656,55.328,Rapeseed &Mustard
20.64657679,2.096227928,1013.875121,20.80082394,loamy,7.84,7.84,0,Safflower
21.3864704,2.075703444,1015.45165,20.17828198,sandy,7.504,18.76,7.504,Sunflower
20.43669836,2.074029619,1015.472862,20.80077917,loamy,0,0,0,Wheat
20.39488343,1.987051874,1015.373367,21.61951903,silty,2.896,3.62,0,Groundnut
20.99251687,2.00137249,1014.990781,20.07003974,clay,3.15,0,0,Maize
20.96956953,2.098748759,1014.429463,21.04921271,loamy,3.45,3.45,0,Sunflower
21.09435149,2.102327515,1015.654318,20.85296567,peaty,0,0,0,Arhar/Tur
20.25380952,2.094079643,1015.34757,20.80035645,silty,902.566,0,0,Bajra
21.16171052,2.022530723,1013.889784,21.52944528,silt,6.516,16.652,0,Castor seed
21.34159792,2.035385388,1013.671941,21.43939962,clay,59.22,0,0,Cotton(lint)
21.01246302,2.074063953,1015.851555,21.12161969,peaty,7.68,7.68,0,Groundnut
20.70066158,2.08230356,1015.442332,20.96936708,silt,3.255,3.255,3.255,Jowar
20.53831149,2.033335888,1014.205517,21.29933564,peaty,38.25,38.25,38.25,Maize
21.08753547,2.073378076,1013.348943,20.35921772,chalky,0,28.048,0,Moong(Green Gram)
20.85422423,2.009624291,1015.644366,21.36585413,clay,10.5,27.3,27.3,Niger seed
20.45784074,2.029973376,1013.322886,21.45100065,silt,39.72,105.92,52.96,Other Kharif pulses
20.32298044,2.078998648,1014.345863,20.58005768,peaty,8.008,8.008,0,Rice
20.53435843,1.990161451,1014.31126,20.38392779,sandy,5.824,14.56,5.824,Sesamum
20.31935432,2.005870985,1014.475386,21.06530956,loamy,0,0,0,Small millets
20.65887455,2.019958475,1015.044183,21.25973497,silt,3.008,3.76,0,Soyabean
21.90159134,2.093757254,1014.059129,21.20250169,loamy,2.775,0,0,Sunflower
20.18863074,2.006993721,1013.549061,20.50243545,silty,2.921,2.921,0,Urad
20.37504687,2.045770302,1013.788008,20.59650988,silt,0,0,0,Gram
20.56684379,2.099677529,1013.414326,21.38637007,sandy,928.372,0,0,Jowar
20.41208973,2.059318218,1014.832799,21.14178581,silty,6.93,17.71,0,Maize
20.02079392,2.015951479,1015.777461,20.42875902,loamy,52.08,0,0,Other  Rabi pulses
20.59113545,2.021239351,1015.615331,20.15319977,clay,8.6,8.6,0,Rapeseed &Mustard
22.02953451,2.010297966,1013.089302,21.22347202,sandy,2.16,2.16,2.16,Safflower
20.16112721,2.096855463,1014.188888,21.65217503,sandy,38.25,38.25,38.25,Small millets
20.89186624,2.028480168,1015.217976,20.06059783,chalky,0,20.08,0,Sunflower
20.94855063,2.054342918,1015.875136,22.0643427,loamy,3.13,8.138,8.138,Wheat
20.6989079,2.016885484,1013.093213,21.65828736,chalky,38.688,103.168,51.584,Groundnut
20.96056613,2.063632185,1014.680216,20.79898545,sandy,7.588,7.588,0,Maize
20.40364556,2.08801919,1015.421429,20.75906408,sandy,1.596,3.99,1.596,Sunflower
20.6302521,1.992934962,1014.439911,20.69475831,sandy,0,0,0,Sugarcane
20.06253035,2.070018887,1015.307963,21.78756979,sandy,2.8,3.5,0,Arhar/Tur
20.8078239,2.046753109,1013.842301,20.69422602,silty,2.525,0,0,Bajra
20.06500357,2.103412586,1015.950394,21.89730573,loamy,3.91,3.91,0,Castor seed
20.57817117,1.97936657,1015.101652,21.78998258,silty,0,0,0,Cotton(lint)
21.45967403,2.044059193,1014.751144,20.56585334,silt,920.828,0,0,Groundnut
20.5174666,2.020322456,1014.839371,20.115171,chalky,7.992,20.424,0,Jowar
20.33218279,2.106474992,1013.283272,20.06424321,silty,40.908,0,0,Maize
22.05075195,2.049062158,1013.862674,20.36173605,silty,7.66,7.66,0,Moong(Green Gram)
20.03074984,1.975036445,1015.89942,21.27182393,peaty,0.975,0.975,0.975,Other Kharif pulses
21.56246324,2.065307976,1015.414376,21.43069979,clay,38.25,38.25,38.25,Rice
21.57770973,2.088974458,1015.803237,20.20027697,loamy,0,15.712,0,Sesamum
20.8702641,2.048738562,1014.529621,20.53784057,loamy,3.61,9.386,9.386,Small millets
21.30458907,2.094695026,1013.846994,20.84187198,sandy,37.704,100.544,50.272,Soyabean
20.32262351,2.008221025,1013.397164,20.50257426,clay,4.62,4.62,0,Sunflower
20.63028828,2.032543454,1013.390879,20.18898444,loamy,2.422,6.055,2.422,Urad
20.68246651,2.109424067,1014.465517,21.53653787,sandy,0,0,0,Gram
20.68573517,2.002144763,1014.097554,21.42113786,loamy,2.288,2.86,0,Jowar
20.74230097,1.980861477,1013.867996,21.69778523,peaty,2.1,0,0,Maize
21.22071901,2.094807851,1014.87873,20.5080176,peaty,1.771,1.771,0,Safflower
20.88199594,2.026029108,1014.350214,20.65170712,sandy,0,0,0,Small millets
20.33172227,2.075710523,1013.698328,20.96069372,loamy,890.974,0,0,Sunflower
21.62633981,2.096083336,1015.613184,20.04696395,clay,6.858,17.526,0,Wheat
21.39296843,1.980122343,1013.875198,20.54222987,sandy,27.195,0,0,Groundnut
21.88918825,2.00286578,1013.800168,21.82131658,sandy,7.46,7.46,0,Sunflower
20.88062842,2.048483794,1014.705365,20.20400255,silt,0.045,0.045,0.045,Sugarcane
21.42683633,2.071463579,1013.691286,21.97257394,chalky,38.25,38.25,38.25,Arhar/Tur
20.03247644,2.105903913,1015.520065,20.92055092,silty,0,10.368,0,Bajra
20.94551699,2.015612792,1014.967523,21.87130219,chalky,5.3,13.78,13.78,Castor seed
20.14908907,2.05075344,1014.09164,20.49575973,clay,36.84,98.24,49.12,Cotton(lint)
20.49640855,2.109136795,1015.837161,20.83357548,clay,3.276,3.276,0,Groundnut
21.28550367,1.976903562,1014.996236,21.99325017,chalky,1.288,3.22,1.288,Jowar
21.25263886,1.973047038,1013.497076,20.08907543,peaty,0,0,0,Maize
21.45731181,2.10388778,1014.05238,20.163015,peaty,0,0,0,Moong(Green Gram)
21.35428801,2.105049843,1013.253201,21.83884871,chalky,1.325,0,0,Other Kharif pulses
20.4492267,2.013849492,1015.23782,20.61870514,chalky,5.98,5.98,0,Rice
22.02491972,1.990108818,1015.837464,21.3887602,sandy,0,0,0,Sesamum
20.73845507,1.988446287,1013.896534,21.61120443,chalky,740.002,0,0,Small millets
21.9610546,1.976470655,1013.688065,20.29306083,chalky,32.508,83.076,0,Soyabean
21.25154867,2.090547645,1015.314557,21.46354298,sandy,7.371,0,0,Sunflower
